SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,23,월,ARP3,ARP4,L,L1802,D,8:25,N,0.7977572
2019,9,23,월,ARP8,ARP3,L,L1906,A,15:55,N,0.87336874
2019,9,23,월,ARP3,ARP8,L,L1906,D,15:05,N,0.6297139
2019,9,23,월,ARP6,ARP3,J,J1959,A,16:40,N,0.66530067
2019,9,23,월,ARP3,ARP6,J,J1959,D,15:30,Y,0.4595394
2019,9,23,월,ARP3,ARP1,L,L1713,A,12:55,N,0.896097
2019,9,23,월,ARP1,ARP3,L,L1713,D,11:45,N,0.69263875
2019,9,23,월,ARP3,ARP1,L,L1723,A,15:45,N,0.89841264
2019,9,23,월,ARP1,ARP3,L,L1723,D,14:35,N,0.8172461
2019,9,23,월,ARP3,ARP4,L,L1803,A,9:55,N,0.6516888
2019,9,23,월,ARP4,ARP3,L,L1803,D,8:55,N,0.79966164
2019,9,23,월,ARP3,ARP6,J,J1960,A,18:25,N,0.57833767
2019,9,23,월,ARP6,ARP3,J,J1960,D,17:20,Y,0.34549117
2019,9,23,월,ARP3,ARP1,L,L1715,A,14:00,N,0.9069693
2019,9,23,월,ARP3,ARP1,L,L1725,A,16:25,N,0.8445284
2019,9,23,월,ARP1,ARP3,L,L1725,D,15:15,N,0.80076885
2019,9,23,월,ARP4,ARP3,L,L1804,A,15:50,N,0.8803919
2019,9,23,월,ARP3,ARP4,L,L1804,D,14:45,N,0.72165537
2019,9,23,월,ARP3,ARP7,L,L1931,A,7:30,N,0.7914336
2019,9,23,월,ARP7,ARP3,L,L1931,D,6:40,N,0.8707838
2019,9,23,월,ARP3,ARP10,M,M1361,A,11:25,N,0.5280191
2019,9,23,월,ARP10,ARP3,M,M1361,D,9:50,N,0.54122615
2019,9,23,월,ARP1,ARP3,L,L1715,D,12:50,N,0.6017765
2019,9,23,월,ARP3,ARP4,L,L1805,A,11:05,N,0.88567954
2019,9,23,월,ARP4,ARP3,L,L1805,D,10:05,N,0.77747715
2019,9,23,월,ARP7,ARP3,L,L1932,A,19:00,N,0.8631843
2019,9,23,월,ARP3,ARP7,L,L1932,D,18:10,N,0.7095468
2019,9,23,월,ARP3,ARP10,M,M1363,A,18:10,N,0.8575362
2019,9,23,월,ARP3,ARP1,L,L1717,A,14:30,N,0.92164266
2019,9,23,월,ARP1,ARP3,L,L1717,D,13:20,N,0.7465291
2019,9,23,월,ARP1,ARP3,L,L1726,A,17:30,N,0.7967479
2019,9,23,월,ARP3,ARP1,L,L1726,D,16:20,N,0.83149517
2019,9,23,월,ARP4,ARP3,L,L1806,A,19:05,N,0.637756
2019,9,23,월,ARP3,ARP4,L,L1806,D,18:05,N,0.6807313
2019,9,23,월,ARP10,ARP3,M,M1363,D,16:50,N,0.5886346
2019,9,23,월,ARP1,ARP3,L,L1718,A,13:55,N,0.8151714
2019,9,23,월,ARP3,ARP1,L,L1718,D,12:45,N,0.67132074
2019,9,23,월,ARP3,ARP1,L,L1727,A,18:35,N,0.8305737
2019,9,23,월,ARP1,ARP3,L,L1727,D,17:25,N,0.79501766
2019,9,23,월,ARP1,ARP4,B,B1850,A,21:00,N,0.61804616
2019,9,23,월,ARP4,ARP1,B,B1850,D,20:05,Y,0.37683052
2019,9,23,월,ARP5,ARP1,J,J1606,A,11:30,N,0.74721897
2019,9,23,월,ARP1,ARP5,J,J1606,D,10:30,N,0.5139859
2019,9,23,월,ARP1,ARP5,J,J1607,A,13:10,N,0.7306379
2019,9,23,월,ARP5,ARP1,J,J1607,D,12:10,Y,0.43750638
2019,9,23,월,ARP5,ARP1,J,J1608,A,14:50,N,0.71155125
2019,9,23,월,ARP1,ARP5,J,J1608,D,13:50,Y,0.46636242
2019,9,23,월,ARP9,ARP1,J,J1334,A,9:40,N,0.74598384
2019,9,23,월,ARP1,ARP9,J,J1334,D,8:40,Y,0.49232227
2019,9,23,월,ARP8,ARP1,A,A1703,A,10:30,N,0.7950082
2019,9,23,월,ARP1,ARP8,A,A1703,D,9:35,N,0.6622293
2019,9,23,월,ARP1,ARP5,J,J1609,A,16:30,N,0.6660876
2019,9,23,월,ARP5,ARP1,J,J1609,D,15:30,Y,0.34967172
2019,9,23,월,ARP1,ARP8,A,A1704,A,11:55,N,0.84029865
2019,9,23,월,ARP8,ARP1,A,A1704,D,11:00,N,0.6086041
2019,9,23,월,ARP5,ARP1,J,J1610,A,18:10,N,0.7033065
2019,9,23,월,ARP1,ARP5,J,J1610,D,17:10,Y,0.43894714
2019,9,23,월,ARP8,ARP1,A,A1707,A,16:50,N,0.75169253
2019,9,23,월,ARP1,ARP5,J,J1611,A,19:50,N,0.70337176
2019,9,23,월,ARP5,ARP1,J,J1611,D,18:50,Y,0.31629813
2019,9,23,월,ARP1,ARP8,A,A1707,D,16:00,N,0.5654441
2019,9,23,월,ARP9,ARP1,J,J1336,A,18:10,N,0.6113514
2019,9,23,월,ARP1,ARP9,J,J1336,D,17:10,Y,0.4352917
2019,9,23,월,ARP5,ARP1,J,J1612,A,21:05,N,0.73303187
2019,9,23,월,ARP1,ARP5,J,J1612,D,20:05,Y,0.4355142
2019,9,23,월,ARP1,ARP8,A,A1708,A,18:10,N,0.6663492
2019,9,23,월,ARP8,ARP1,A,A1708,D,17:20,N,0.59734774
2019,9,23,월,ARP1,ARP9,J,J1337,A,19:50,N,0.60703516
2019,9,23,월,ARP9,ARP1,J,J1337,D,18:50,Y,0.41086793
2019,9,23,월,ARP9,ARP1,A,A1733,A,13:30,N,0.89060825
2019,9,23,월,ARP1,ARP9,A,A1733,D,12:35,N,0.8454059
2019,9,23,월,ARP4,ARP1,B,B1851,A,7:50,N,0.72450966
2019,9,23,월,ARP12,ARP1,J,J1634,A,7:50,N,0.8415917
2019,9,23,월,ARP1,ARP12,J,J1634,D,6:50,N,0.57109416
2019,9,23,월,ARP1,ARP9,A,A1734,A,15:00,N,0.7693423
2019,9,23,월,ARP9,ARP1,A,A1734,D,14:05,N,0.5412266
2019,9,23,월,ARP1,ARP4,B,B1851,D,6:50,N,0.7364086
2019,9,23,월,ARP1,ARP12,J,J1635,A,9:25,N,0.84426725
2019,9,23,월,ARP12,ARP1,J,J1635,D,8:25,N,0.6131396
2019,9,23,월,ARP9,ARP1,A,A1735,A,17:15,N,0.7452048
2019,9,23,월,ARP5,ARP1,B,B1891,A,8:10,N,0.75926334
2019,9,23,월,ARP1,ARP5,B,B1891,D,7:10,N,0.75533444
2019,9,23,월,ARP12,ARP1,J,J1636,A,19:30,N,0.81697494
2019,9,23,월,ARP1,ARP12,J,J1636,D,18:30,Y,0.4144954
2019,9,23,월,ARP1,ARP9,A,A1735,D,16:20,N,0.59067845
2019,9,23,월,ARP1,ARP5,B,B1892,A,13:35,N,0.7095753
2019,9,23,월,ARP5,ARP1,B,B1892,D,12:35,N,0.62745905
2019,9,23,월,ARP11,ARP1,J,J1538,A,16:45,N,0.7976027
2019,9,23,월,ARP1,ARP11,J,J1538,D,15:50,Y,0.47901547
2019,9,23,월,ARP1,ARP12,J,J1637,A,21:05,N,0.8296882
2019,9,23,월,ARP12,ARP1,J,J1637,D,20:05,Y,0.49818504
2019,9,23,월,ARP1,ARP9,A,A1736,A,18:45,N,0.7414789
2019,9,23,월,ARP9,ARP1,A,A1736,D,17:50,N,0.58165205
2019,9,23,월,ARP5,ARP1,B,B1893,A,15:15,N,0.5840409
2019,9,23,월,ARP1,ARP5,B,B1893,D,14:15,N,0.56003696
2019,9,23,월,ARP1,ARP11,J,J1539,A,18:20,N,0.81287307
2019,9,23,월,ARP11,ARP1,J,J1539,D,17:25,Y,0.42182493
2019,9,23,월,ARP1,ARP5,B,B1894,A,21:00,N,0.6205634
2019,9,23,월,ARP5,ARP1,B,B1894,D,20:00,Y,0.42210257
2019,9,23,월,ARP1,ARP5,J,J1605,A,9:50,N,0.83555627
2019,9,23,월,ARP5,ARP1,J,J1605,D,8:50,N,0.6523714
2019,9,23,월,ARP15,ARP2,A,A1532,A,8:00,N,0.7402127
2019,9,23,월,ARP2,ARP15,A,A1532,D,7:00,N,0.7523664
2019,9,23,월,ARP1,ARP2,B,B1814,A,14:55,N,0.7117455
2019,9,23,월,ARP2,ARP1,B,B1814,D,14:00,Y,0.39623505
2019,9,23,월,ARP1,ARP2,B,B1828,A,21:55,N,0.5715159
2019,9,23,월,ARP2,ARP1,B,B1828,D,21:00,Y,0.46767777
2019,9,23,월,ARP2,ARP1,J,J1114,A,13:05,N,0.7817613
2019,9,23,월,ARP1,ARP2,J,J1114,D,12:00,N,0.5961554
2019,9,23,월,ARP1,ARP2,J,J1127,A,20:40,Y,0.47806305
2019,9,23,월,ARP2,ARP1,J,J1127,D,19:40,Y,0.3825789
2019,9,23,월,ARP15,ARP2,J,J1411,A,17:40,N,0.60469425
2019,9,23,월,ARP2,ARP15,J,J1411,D,16:30,Y,0.4183306
2019,9,23,월,ARP2,ARP15,A,A1533,A,7:30,N,0.7942312
2019,9,23,월,ARP15,ARP2,A,A1533,D,6:30,N,0.6635597
2019,9,23,월,ARP1,ARP2,B,B1800,A,7:55,N,0.7308066
2019,9,23,월,ARP2,ARP1,B,B1800,D,7:00,N,0.73700106
2019,9,23,월,ARP1,ARP2,B,B1816,A,15:55,N,0.6266644
2019,9,23,월,ARP2,ARP1,B,B1816,D,15:00,Y,0.45100552
2019,9,23,월,ARP2,ARP1,B,B1829,A,21:35,N,0.6010772
2019,9,23,월,ARP1,ARP2,B,B1829,D,20:30,Y,0.30012184
2019,9,23,월,ARP2,ARP1,J,J1108,A,10:05,N,0.88509166
2019,9,23,월,ARP1,ARP2,J,J1108,D,9:00,N,0.5686836
2019,9,23,월,ARP1,ARP2,J,J1115,A,14:40,Y,0.44231367
2019,9,23,월,ARP2,ARP1,J,J1115,D,13:40,Y,0.388156
2019,9,23,월,ARP2,ARP10,M,M1351,A,14:30,N,0.5568768
2019,9,23,월,ARP10,ARP2,M,M1351,D,13:40,N,0.5894027
2019,9,23,월,ARP1,ARP2,B,B1802,A,8:55,N,0.7982881
2019,9,23,월,ARP2,ARP1,B,B1802,D,8:00,N,0.71952546
2019,9,23,월,ARP2,ARP1,B,B1817,A,15:25,N,0.64353657
2019,9,23,월,ARP1,ARP2,B,B1817,D,14:30,Y,0.39860404
2019,9,23,월,ARP10,ARP2,M,M1352,A,16:05,N,0.86482143
2019,9,23,월,ARP2,ARP10,M,M1352,D,15:05,N,0.58304703
2019,9,23,월,ARP15,ARP2,A,A1534,A,17:00,N,0.6889218
2019,9,23,월,ARP2,ARP15,A,A1534,D,16:05,N,0.57038534
2019,9,23,월,ARP2,ARP1,B,B1803,A,8:25,N,0.7982881
2019,9,23,월,ARP1,ARP2,B,B1803,D,7:30,N,0.7237266
2019,9,23,월,ARP1,ARP2,B,B1818,A,16:55,N,0.65994835
2019,9,23,월,ARP2,ARP1,B,B1818,D,16:00,Y,0.36306763
2019,9,23,월,ARP2,ARP1,J,J1116,A,14:05,N,0.722605
2019,9,23,월,ARP1,ARP2,J,J1116,D,13:00,N,0.62926817
2019,9,23,월,ARP1,ARP2,B,B1804,A,9:55,N,0.74714476
2019,9,23,월,ARP2,ARP1,B,B1804,D,9:00,N,0.58892727
2019,9,23,월,ARP2,ARP1,J,J1128,A,20:05,N,0.7896561
2019,9,23,월,ARP1,ARP2,J,J1128,D,19:00,N,0.6492294
2019,9,23,월,ARP1,ARP2,J,J1129,A,21:40,N,0.5222409
2019,9,23,월,ARP2,ARP1,B,B1819,A,16:25,N,0.69275355
2019,9,23,월,ARP1,ARP2,B,B1819,D,15:30,Y,0.43817693
2019,9,23,월,ARP1,ARP2,J,J1117,A,15:40,Y,0.4272648
2019,9,23,월,ARP2,ARP1,J,J1117,D,14:40,Y,0.4341721
2019,9,23,월,ARP2,ARP1,J,J1129,D,20:40,Y,0.42950475
2019,9,23,월,ARP2,ARP1,B,B1805,A,9:25,N,0.77441347
2019,9,23,월,ARP1,ARP2,B,B1805,D,8:30,N,0.7072201
2019,9,23,월,ARP1,ARP2,B,B1820,A,17:55,N,0.7362198
2019,9,23,월,ARP2,ARP1,B,B1820,D,17:00,Y,0.3120802
2019,9,23,월,ARP2,ARP1,J,J1118,A,15:05,N,0.7367391
2019,9,23,월,ARP1,ARP2,J,J1118,D,14:00,N,0.6619864
2019,9,23,월,ARP2,ARP1,J,J1130,A,21:05,N,0.8393692
2019,9,23,월,ARP1,ARP2,J,J1130,D,20:00,N,0.65353084
2019,9,23,월,ARP1,ARP2,B,B1806,A,10:55,N,0.69237983
2019,9,23,월,ARP2,ARP1,B,B1806,D,10:00,N,0.67792404
2019,9,23,월,ARP2,ARP1,B,B1821,A,17:25,N,0.7362198
2019,9,23,월,ARP1,ARP2,B,B1821,D,16:30,Y,0.3571785
2019,9,23,월,ARP1,ARP2,J,J1119,A,16:40,Y,0.45325804
2019,9,23,월,ARP2,ARP1,J,J1119,D,15:40,Y,0.4636922
2019,9,23,월,ARP2,ARP1,B,B1807,A,10:25,N,0.7233678
2019,9,23,월,ARP1,ARP2,B,B1807,D,9:30,N,0.62824625
2019,9,23,월,ARP1,ARP2,B,B1822,A,18:55,N,0.6304157
2019,9,23,월,ARP2,ARP1,B,B1822,D,18:00,Y,0.34722996
2019,9,23,월,ARP2,ARP1,J,J1120,A,16:05,N,0.7813121
2019,9,23,월,ARP1,ARP2,J,J1120,D,15:00,N,0.6619864
2019,9,23,월,ARP2,ARP15,J,J1404,A,9:30,N,0.5922497
2019,9,23,월,ARP15,ARP2,J,J1404,D,8:25,N,0.65089285
2019,9,23,월,ARP1,ARP2,B,B1808,A,11:55,N,0.68823427
2019,9,23,월,ARP2,ARP1,B,B1808,D,11:00,Y,0.49774033
2019,9,23,월,ARP1,ARP2,J,J1121,A,17:40,Y,0.43610775
2019,9,23,월,ARP2,ARP1,J,J1121,D,16:40,Y,0.41134375
2019,9,23,월,ARP15,ARP2,J,J1405,A,8:10,N,0.515105
2019,9,23,월,ARP2,ARP15,J,J1405,D,7:05,N,0.6765877
2019,9,23,월,ARP2,ARP1,B,B1823,A,18:25,N,0.66462207
2019,9,23,월,ARP1,ARP2,B,B1823,D,17:30,Y,0.3087241
2019,9,23,월,ARP2,ARP15,J,J1406,A,19:30,N,0.71107733
2019,9,23,월,ARP15,ARP2,J,J1406,D,18:25,Y,0.3467157
2019,9,23,월,ARP2,ARP1,B,B1809,A,11:25,N,0.7137759
2019,9,23,월,ARP1,ARP2,B,B1809,D,10:30,N,0.71904147
2019,9,23,월,ARP1,ARP2,B,B1824,A,19:55,N,0.6312478
2019,9,23,월,ARP2,ARP1,B,B1824,D,19:00,Y,0.33810115
2019,9,23,월,ARP1,ARP2,J,J1103,A,8:00,N,0.5313634
2019,9,23,월,ARP2,ARP1,J,J1103,D,7:00,N,0.7246554
2019,9,23,월,ARP1,ARP2,J,J1109,A,11:40,Y,0.4705428
2019,9,23,월,ARP2,ARP1,J,J1109,D,10:40,N,0.55884933
2019,9,23,월,ARP2,ARP1,J,J1122,A,17:05,N,0.7643522
2019,9,23,월,ARP1,ARP2,J,J1122,D,16:00,N,0.6465793
2019,9,23,월,ARP1,ARP2,J,J1123,A,18:40,Y,0.4664024
2019,9,23,월,ARP2,ARP1,J,J1123,D,17:40,Y,0.3810194
2019,9,23,월,ARP15,ARP2,J,J1407,A,11:55,Y,0.47949243
2019,9,23,월,ARP2,ARP15,J,J1407,D,10:50,N,0.6579994
2019,9,23,월,ARP2,ARP1,B,B1811,A,12:25,N,0.74055994
2019,9,23,월,ARP1,ARP2,B,B1811,D,11:30,N,0.5907341
2019,9,23,월,ARP2,ARP1,B,B1825,A,19:25,N,0.6654181
2019,9,23,월,ARP1,ARP2,B,B1825,D,18:30,Y,0.34146005
2019,9,23,월,ARP2,ARP1,J,J1104,A,8:05,N,0.88068175
2019,9,23,월,ARP1,ARP2,J,J1104,D,7:00,N,0.709501
2019,9,23,월,ARP2,ARP1,J,J1110,A,11:05,N,0.8753294
2019,9,23,월,ARP1,ARP2,J,J1110,D,10:00,N,0.5672604
2019,9,23,월,ARP1,ARP2,B,B1812,A,13:55,N,0.7279198
2019,9,23,월,ARP2,ARP1,B,B1812,D,13:00,Y,0.4376942
2019,9,23,월,ARP1,ARP2,B,B1826,A,20:55,N,0.6474904
2019,9,23,월,ARP2,ARP1,B,B1826,D,20:00,Y,0.38066107
2019,9,23,월,ARP1,ARP2,H,H1207,A,20:25,N,0.8017719
2019,9,23,월,ARP2,ARP1,H,H1207,D,19:30,Y,0.20091629
2019,9,23,월,ARP1,ARP2,J,J1105,A,9:40,N,0.50108147
2019,9,23,월,ARP2,ARP1,J,J1105,D,8:40,N,0.55884933
2019,9,23,월,ARP1,ARP2,J,J1111,A,12:40,N,0.5409646
2019,9,23,월,ARP2,ARP1,J,J1111,D,11:40,N,0.50411206
2019,9,23,월,ARP2,ARP1,J,J1124,A,18:05,N,0.78875405
2019,9,23,월,ARP1,ARP2,J,J1124,D,17:00,N,0.6107299
2019,9,23,월,ARP2,ARP15,J,J1408,A,18:20,N,0.7075774
2019,9,23,월,ARP15,ARP2,J,J1408,D,17:15,Y,0.35354036
2019,9,23,월,ARP2,ARP15,A,A1531,A,20:20,N,0.506147
2019,9,23,월,ARP15,ARP2,A,A1531,D,19:20,N,0.6379925
2019,9,23,월,ARP2,ARP1,B,B1813,A,13:25,N,0.75558347
2019,9,23,월,ARP1,ARP2,B,B1813,D,12:30,N,0.5925511
2019,9,23,월,ARP2,ARP1,H,H1208,A,21:05,N,0.7077035
2019,9,23,월,ARP1,ARP2,H,H1208,D,19:50,Y,0.19798076
2019,9,23,월,ARP2,ARP1,J,J1106,A,9:05,N,0.8742233
2019,9,23,월,ARP1,ARP2,J,J1106,D,8:00,N,0.5672604
2019,9,23,월,ARP2,ARP1,J,J1112,A,12:05,N,0.88846827
2019,9,23,월,ARP1,ARP2,J,J1112,D,11:00,N,0.5486963
2019,9,23,월,ARP1,ARP2,J,J1125,A,19:40,Y,0.44916332
2019,9,23,월,ARP2,ARP1,J,J1125,D,18:40,Y,0.41294456
2019,9,23,월,ARP15,ARP2,J,J1409,A,14:35,N,0.57604825
2019,9,23,월,ARP2,ARP15,J,J1409,D,13:30,Y,0.41496432
2019,9,23,월,ARP2,ARP1,B,B1827,A,20:25,N,0.67279416
2019,9,23,월,ARP1,ARP2,B,B1827,D,19:30,Y,0.411151
2019,9,23,월,ARP1,ARP2,J,J1107,A,10:40,N,0.5419692
2019,9,23,월,ARP2,ARP1,J,J1107,D,9:40,N,0.55884933
2019,9,23,월,ARP1,ARP2,J,J1113,A,13:40,Y,0.4747134
2019,9,23,월,ARP2,ARP1,J,J1113,D,12:40,N,0.5545662
2019,9,23,월,ARP2,ARP1,J,J1126,A,19:05,N,0.79548526
2019,9,23,월,ARP1,ARP2,J,J1126,D,18:00,N,0.67169005
2019,9,23,월,ARP2,ARP15,J,J1410,A,20:40,N,0.68495846
2019,9,23,월,ARP15,ARP2,J,J1410,D,19:35,Y,0.37473553
2019,9,23,월,ARP6,ARP3,A,A1234,A,16:15,N,0.7142873
2019,9,23,월,ARP3,ARP6,A,A1234,D,15:10,N,0.5995641
2019,9,23,월,ARP1,ARP3,A,A1914,A,10:30,N,0.66220266
2019,9,23,월,ARP3,ARP1,A,A1914,D,9:20,N,0.5510273
2019,9,23,월,ARP3,ARP1,A,A1963,A,16:15,N,0.63350904
2019,9,23,월,ARP1,ARP3,A,A1963,D,15:05,N,0.5554732
2019,9,23,월,ARP1,ARP3,A,A1986,A,21:00,N,0.6336831
2019,9,23,월,ARP3,ARP1,A,A1986,D,19:50,N,0.51967067
2019,9,23,월,ARP3,ARP1,B,B1021,A,16:00,Y,0.43515372
2019,9,23,월,ARP1,ARP3,B,B1021,D,14:55,Y,0.40152758
2019,9,23,월,ARP2,ARP3,B,B1110,A,16:00,Y,0.47927475
2019,9,23,월,ARP3,ARP2,B,B1110,D,14:55,Y,0.31998724
2019,9,23,월,ARP3,ARP2,B,B1173,A,18:05,N,0.50562835
2019,9,23,월,ARP2,ARP3,B,B1173,D,17:00,N,0.55743724
2019,9,23,월,ARP5,ARP3,B,B1306,A,18:55,N,0.60822415
2019,9,23,월,ARP3,ARP5,B,B1306,D,17:45,N,0.51768565
2019,9,23,월,ARP1,ARP3,F,F1212,A,13:55,N,0.83109915
2019,9,23,월,ARP3,ARP1,F,F1212,D,12:45,Y,0.4970935
2019,9,23,월,ARP1,ARP3,F,F1226,A,19:35,N,0.73496747
2019,9,23,월,ARP3,ARP1,F,F1226,D,18:25,Y,0.31740856
2019,9,23,월,ARP3,ARP6,F,F1701,A,8:50,N,0.9163362
2019,9,23,월,ARP6,ARP3,F,F1701,D,7:50,N,0.5510882
2019,9,23,월,ARP3,ARP1,H,H1107,A,10:10,N,0.8512181
2019,9,23,월,ARP1,ARP3,H,H1107,D,9:00,N,0.6919699
2019,9,23,월,ARP3,ARP1,H,H1123,A,16:55,N,0.863589
2019,9,23,월,ARP1,ARP3,H,H1123,D,15:45,N,0.53886366
2019,9,23,월,ARP4,ARP3,H,H1704,A,15:30,N,0.7037855
2019,9,23,월,ARP3,ARP4,H,H1704,D,14:25,Y,0.36712676
2019,9,23,월,ARP1,ARP3,I,I1318,A,14:20,N,0.682094
2019,9,23,월,ARP3,ARP1,I,I1318,D,13:05,Y,0.4622804
2019,9,23,월,ARP1,ARP3,I,I1336,A,22:15,Y,0.42594516
2019,9,23,월,ARP3,ARP1,I,I1336,D,21:05,Y,0.10485011
2019,9,23,월,ARP2,ARP3,I,I1562,A,11:30,N,0.77496624
2019,9,23,월,ARP3,ARP2,I,I1562,D,10:30,Y,0.3687691
2019,9,23,월,ARP3,ARP8,I,I1593,A,12:05,N,0.81661355
2019,9,23,월,ARP1,ARP3,J,J1215,A,11:45,N,0.7871517
2019,9,23,월,ARP3,ARP1,J,J1215,D,10:35,N,0.7414614
2019,9,23,월,ARP3,ARP1,J,J1232,A,14:20,N,0.74590856
2019,9,23,월,ARP1,ARP3,J,J1232,D,13:10,N,0.57311
2019,9,23,월,ARP3,ARP1,J,J1250,A,17:50,N,0.7709863
2019,9,23,월,ARP1,ARP3,J,J1250,D,16:40,N,0.5763347
2019,9,23,월,ARP3,ARP6,A,A1235,A,18:20,N,0.6671343
2019,9,23,월,ARP6,ARP3,A,A1235,D,17:10,N,0.6687757
2019,9,23,월,ARP3,ARP1,A,A1941,A,12:25,N,0.8952681
2019,9,23,월,ARP1,ARP3,A,A1941,D,11:15,N,0.7735572
2019,9,23,월,ARP3,ARP1,A,A1991,A,20:35,Y,0.48420155
2019,9,23,월,ARP1,ARP3,A,A1991,D,19:20,N,0.6100093
2019,9,23,월,ARP1,ARP3,B,B1024,A,21:20,Y,0.3455981
2019,9,23,월,ARP3,ARP1,B,B1024,D,20:00,Y,0.25833476
2019,9,23,월,ARP3,ARP2,B,B1111,A,14:20,N,0.5658169
2019,9,23,월,ARP2,ARP3,B,B1111,D,13:20,Y,0.38496083
2019,9,23,월,ARP2,ARP3,B,B1182,A,14:25,N,0.6053219
2019,9,23,월,ARP3,ARP2,B,B1182,D,13:25,Y,0.30285394
2019,9,23,월,ARP3,ARP5,B,B1307,A,17:10,N,0.62122434
2019,9,23,월,ARP5,ARP3,B,B1307,D,16:00,Y,0.27082205
2019,9,23,월,ARP3,ARP1,F,F1213,A,13:00,N,0.89643645
2019,9,23,월,ARP1,ARP3,F,F1213,D,11:50,N,0.68441874
2019,9,23,월,ARP1,ARP3,H,H1108,A,12:00,N,0.8487278
2019,9,23,월,ARP3,ARP1,H,H1108,D,10:50,N,0.7013217
2019,9,23,월,ARP1,ARP3,H,H1124,A,19:00,N,0.85727465
2019,9,23,월,ARP3,ARP1,H,H1124,D,17:50,Y,0.3665514
2019,9,23,월,ARP3,ARP2,H,H1509,A,13:20,N,0.83717966
2019,9,23,월,ARP2,ARP3,H,H1509,D,12:20,N,0.6093895
2019,9,23,월,ARP3,ARP4,H,H1705,A,17:15,N,0.6450249
2019,9,23,월,ARP4,ARP3,H,H1705,D,16:05,Y,0.3216148
2019,9,23,월,ARP1,ARP3,I,I1338,A,22:20,Y,0.44228417
2019,9,23,월,ARP3,ARP1,I,I1338,D,21:10,Y,0.11245769
2019,9,23,월,ARP3,ARP2,I,I1563,A,13:05,N,0.62112606
2019,9,23,월,ARP2,ARP3,I,I1563,D,12:05,Y,0.44968808
2019,9,23,월,ARP8,ARP3,I,I1593,D,11:15,N,0.57496285
2019,9,23,월,ARP2,ARP3,J,J1019,A,21:45,N,0.7716514
2019,9,23,월,ARP3,ARP2,J,J1019,D,20:45,Y,0.39216238
2019,9,23,월,ARP3,ARP1,J,J1216,A,11:15,N,0.75905514
2019,9,23,월,ARP1,ARP3,J,J1216,D,10:05,N,0.6970566
2019,9,23,월,ARP1,ARP3,J,J1233,A,15:40,N,0.7200142
2019,9,23,월,ARP3,ARP1,J,J1233,D,14:30,Y,0.4856909
2019,9,23,월,ARP3,ARP1,J,J1268,A,22:10,N,0.7808813
2019,9,23,월,ARP1,ARP3,J,J1268,D,21:00,N,0.5189224
2019,9,23,월,ARP6,ARP3,A,A1236,A,21:45,N,0.6899975
2019,9,23,월,ARP3,ARP6,A,A1236,D,20:35,N,0.55164623
2019,9,23,월,ARP3,ARP1,A,A1915,A,9:05,N,0.6997721
2019,9,23,월,ARP1,ARP3,A,A1915,D,7:55,N,0.745739
2019,9,23,월,ARP3,ARP1,A,A1943,A,13:05,N,0.89724535
2019,9,23,월,ARP1,ARP3,A,A1964,A,18:30,N,0.5520295
2019,9,23,월,ARP3,ARP1,A,A1964,D,17:20,Y,0.440839
2019,9,23,월,ARP1,ARP3,A,A1992,A,21:30,N,0.6336831
2019,9,23,월,ARP3,ARP1,A,A1992,D,20:20,Y,0.41598123
2019,9,23,월,ARP1,ARP3,B,B1026,A,10:45,N,0.6336558
2019,9,23,월,ARP3,ARP1,B,B1026,D,9:40,N,0.5523454
2019,9,23,월,ARP2,ARP3,B,B1112,A,17:30,N,0.61217415
2019,9,23,월,ARP3,ARP2,B,B1112,D,16:30,Y,0.2615406
2019,9,23,월,ARP3,ARP1,F,F1201,A,7:20,N,0.811057
2019,9,23,월,ARP1,ARP3,F,F1201,D,6:10,N,0.57977045
2019,9,23,월,ARP1,ARP3,F,F1214,A,14:05,N,0.82387066
2019,9,23,월,ARP3,ARP1,F,F1214,D,13:00,N,0.5057004
2019,9,23,월,ARP3,ARP1,F,F1227,A,19:20,N,0.71868515
2019,9,23,월,ARP1,ARP3,F,F1227,D,18:10,Y,0.45566708
2019,9,23,월,ARP6,ARP3,F,F1702,A,9:00,N,0.9186106
2019,9,23,월,ARP3,ARP6,F,F1702,D,8:00,N,0.6312889
2019,9,23,월,ARP1,ARP3,H,H1112,A,12:50,N,0.8487278
2019,9,23,월,ARP3,ARP1,H,H1112,D,11:40,N,0.6511706
2019,9,23,월,ARP3,ARP1,H,H1125,A,17:15,N,0.8745912
2019,9,23,월,ARP1,ARP3,H,H1125,D,16:05,Y,0.24740052
2019,9,23,월,ARP2,ARP3,H,H1510,A,16:35,N,0.72043216
2019,9,23,월,ARP3,ARP2,H,H1510,D,15:30,Y,0.4644267
2019,9,23,월,ARP4,ARP3,H,H1706,A,19:10,N,0.64818704
2019,9,23,월,ARP3,ARP4,H,H1706,D,18:15,Y,0.41667992
2019,9,23,월,ARP3,ARP1,I,I1319,A,14:50,N,0.69148976
2019,9,23,월,ARP1,ARP3,I,I1319,D,13:35,Y,0.44846976
2019,9,23,월,ARP3,ARP1,I,I1339,A,20:50,N,0.5147897
2019,9,23,월,ARP1,ARP3,I,I1339,D,19:35,Y,0.25306267
2019,9,23,월,ARP2,ARP3,I,I1564,A,14:05,N,0.67058724
