,Unnamed: 0,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,STT,DLY,DLY_RATE,STT_HOUR,QUARTER,AOD_0,AOD_1,STT_weight
1566,8765,0,0,8,6,3,2,0,43,127,0.0,0.7649524999999999,1,0,1,0,0.057053941908713685
1567,8766,0,0,8,6,2,3,0,43,120,0.0,0.755689,0,0,0,1,0.041493775933609964
1208,8767,0,0,8,6,0,1,0,53,105,0.0,0.9099141,1,0,1,0,0.06177260519247986
1209,8768,0,0,8,6,1,0,0,53,97,0.0,0.7656071,1,0,0,1,0.06177260519247986
1210,8769,0,0,8,6,0,1,0,66,42,0.0,0.7041082,9,0,1,0,0.05371530886302596
1211,8770,0,0,8,6,1,0,0,66,37,0.0,0.50350446,9,0,0,1,0.05371530886302596
1212,8771,0,0,8,6,1,0,0,79,90,0.0,0.59703815,15,0,1,0,0.05505819158460161
1213,8772,0,0,8,6,0,1,0,79,82,1.0,0.25340676,14,0,0,1,0.05774395702775291
2441,8773,0,0,8,6,6,0,0,22,1,0.0,0.86655825,4,0,1,0,0.06541218637992832
2442,8774,0,0,8,6,0,6,0,22,152,0.0,0.5631187,3,0,0,1,0.06025985663082437
2443,8775,0,0,8,6,6,0,0,28,33,0.0,0.75307596,7,0,1,0,0.07146057347670251
2444,8776,0,0,8,6,0,6,0,28,21,0.0,0.6139232,6,0,0,1,0.058915770609319
1214,8777,0,0,8,6,0,1,0,54,114,0.0,0.9480835,2,0,1,0,0.0863921217547001
1215,8778,0,0,8,6,1,0,0,54,106,0.0,0.78293836,2,0,0,1,0.0863921217547001
1216,8779,0,0,8,6,1,0,0,67,39,0.0,0.7190496,9,0,1,0,0.05371530886302596
1217,8780,0,0,8,6,0,1,0,67,34,1.0,0.45267057,8,0,0,1,0.0738585496866607
2445,8781,0,0,8,6,0,6,0,29,50,1.0,0.3300761,8,0,1,0,0.06541218637992832
2446,8782,0,0,8,6,6,0,0,29,39,1.0,0.26458186,7,0,0,1,0.07146057347670251
1568,8783,0,0,8,6,2,3,0,44,93,0.0,0.8249636999999999,13,0,1,0,0.05532503457814661
1569,8784,0,0,8,6,3,2,0,44,85,1.0,0.42848778,12,0,0,1,0.06881051175656985
1218,8785,0,0,8,6,1,0,0,55,109,0.0,0.9480835,2,0,1,0,0.0863921217547001
1219,8786,0,0,8,6,0,1,0,55,100,0.0,0.76611185,1,0,0,1,0.06177260519247986
1220,8787,0,0,8,6,0,1,0,68,50,0.0,0.6584164,10,0,1,0,0.06714413607878246
1221,8788,0,0,8,6,1,0,0,68,43,1.0,0.3146562,10,0,0,1,0.06714413607878246
2447,8789,0,0,8,6,6,0,0,30,43,0.0,0.6226411999999999,8,0,1,0,0.06541218637992832
2448,8790,0,0,8,6,0,6,0,30,32,0.0,0.6391256,7,0,0,1,0.07146057347670251
2449,8791,0,0,8,6,6,0,0,42,109,0.0,0.7161951,14,0,1,0,0.06653225806451613
2450,8792,0,0,8,6,0,6,0,42,96,0.0,0.70857656,13,0,0,1,0.07235663082437276
1222,8793,0,0,8,6,0,1,0,56,124,0.0,0.9201037000000001,3,0,1,0,0.0720680393912265
1223,8794,0,0,8,6,1,0,0,56,115,0.0,0.6820451999999999,3,0,0,1,0.0720680393912265
1224,8795,0,0,8,6,1,0,0,69,46,0.0,0.6913003000000001,10,0,1,0,0.06714413607878246
1225,8796,0,0,8,6,0,1,0,69,40,0.0,0.5159547000000001,9,0,0,1,0.05371530886302596
2451,8797,0,0,8,6,0,6,0,31,61,1.0,0.2957852,9,0,1,0,0.06384408602150538
2452,8798,0,0,8,6,6,0,0,31,50,1.0,0.34946126,8,0,0,1,0.06541218637992832
2453,8799,0,0,8,6,0,6,0,43,124,1.0,0.47513336,15,0,1,0,0.04233870967741935
2454,8800,0,0,8,6,6,0,0,43,115,1.0,0.41403609999999996,14,0,0,1,0.06653225806451613
1226,8801,0,0,8,6,1,0,0,57,120,0.0,0.93045616,3,0,1,0,0.0720680393912265
1227,8802,0,0,8,6,0,1,0,57,110,0.0,0.77706665,2,0,0,1,0.0863921217547001
1228,8803,0,0,8,6,0,1,0,70,59,0.0,0.76264906,11,0,1,0,0.08594449418084155
1229,8804,0,0,8,6,1,0,0,70,51,1.0,0.28196257,11,0,0,1,0.08594449418084155
2455,8805,0,0,8,6,6,0,0,32,55,0.0,0.61926734,9,0,1,0,0.06384408602150538
2456,8806,0,0,8,6,0,6,0,32,42,0.0,0.6896986999999999,8,0,0,1,0.06541218637992832
1230,8807,0,0,8,6,0,1,0,58,10,0.0,0.9164455,4,0,1,0,0.06401074306177261
1231,8808,0,0,8,6,1,0,0,58,0,0.0,0.70667666,4,0,0,1,0.06401074306177261
1232,8809,0,0,8,6,1,0,0,71,54,0.0,0.76264906,11,0,1,0,0.08594449418084155
1233,8810,0,0,8,6,0,1,0,71,47,1.0,0.30849165,10,0,0,1,0.06714413607878246
2457,8811,0,0,8,6,0,6,0,33,72,1.0,0.34889709999999996,10,0,1,0,0.08064516129032258
2458,8812,0,0,8,6,6,0,0,33,61,1.0,0.37720424,9,0,0,1,0.06384408602150538
2459,8813,0,0,8,6,6,0,0,44,120,0.0,0.7995585999999999,15,0,1,0,0.04233870967741935
2460,8814,0,0,8,6,0,6,0,44,108,0.0,0.710179,14,0,0,1,0.06653225806451613
1234,8815,0,0,8,6,1,0,0,59,5,0.0,0.9272344000000001,4,0,1,0,0.06401074306177261
1235,8816,0,0,8,6,0,1,0,59,121,0.0,0.70551777,3,0,0,1,0.0720680393912265
1236,8817,0,0,8,6,0,1,0,72,68,0.0,0.64323926,12,0,1,0,0.0756490599820949
1237,8818,0,0,8,6,1,0,0,72,60,1.0,0.29466623,12,0,0,1,0.0756490599820949
2461,8819,0,0,8,6,6,0,0,34,66,0.0,0.6855137,10,0,1,0,0.08064516129032258
2462,8820,0,0,8,6,0,6,0,34,54,0.0,0.6896986999999999,9,0,0,1,0.06384408602150538
2463,8821,0,0,8,6,6,5,0,112,158,1.0,0.43267876,3,0,1,0,0.06025985663082437
2464,8822,0,0,8,6,5,6,0,112,147,0.0,0.5834017,2,0,0,1,0.06630824372759858
1238,8823,0,0,8,6,0,1,0,60,17,0.0,0.9125188,5,0,1,0,0.051477170993733216
1239,8824,0,0,8,6,1,0,0,60,11,0.0,0.547573,5,0,0,1,0.051477170993733216
2465,8825,0,0,8,6,0,6,0,35,83,1.0,0.37873090000000004,11,0,1,0,0.07280465949820789
2466,8826,0,0,8,6,6,0,0,35,72,1.0,0.30107045,10,0,0,1,0.08064516129032258
2467,8827,0,0,8,6,5,6,0,113,144,1.0,0.3638535,2,0,1,0,0.06630824372759858
2468,8828,0,0,8,6,6,5,0,113,136,0.0,0.69239044,1,0,0,1,0.03920250896057348
1240,8829,0,0,8,6,1,0,0,73,64,0.0,0.6768672,12,0,1,0,0.0756490599820949
1241,8830,0,0,8,6,0,1,0,73,55,1.0,0.27815938,11,0,0,1,0.08594449418084155
2469,8831,0,0,8,6,6,0,0,36,77,0.0,0.70621437,11,0,1,0,0.07280465949820789
2470,8832,0,0,8,6,0,6,0,36,65,0.0,0.6391680999999999,10,0,0,1,0.08064516129032258
2471,8833,0,0,8,6,6,5,0,114,102,0.0,0.68561804,13,0,1,0,0.07235663082437276
2472,8834,0,0,8,6,5,6,0,114,91,1.0,0.32672042,12,0,0,1,0.07997311827956989
1242,8835,0,0,8,6,1,0,0,61,12,0.0,0.92177427,5,0,1,0,0.051477170993733216
1243,8836,0,0,8,6,0,1,0,61,6,0.0,0.74489695,4,0,0,1,0.06401074306177261
1244,8837,0,0,8,6,0,1,0,74,77,0.0,0.6160640000000001,13,0,1,0,0.06803939122649955
1245,8838,0,0,8,6,1,0,0,74,69,1.0,0.29115164,13,0,0,1,0.06803939122649955
2473,8839,0,0,8,6,0,6,0,17,142,1.0,0.42940122,2,0,1,0,0.06630824372759858
2474,8840,0,0,8,6,6,0,0,17,135,0.0,0.6800636999999999,1,0,0,1,0.03920250896057348
2475,8841,0,0,8,6,0,6,0,23,17,0.0,0.5656611999999999,5,0,1,0,0.07056451612903226
2476,8842,0,0,8,6,6,0,0,23,7,1.0,0.47175926,4,0,0,1,0.06541218637992832
2477,8843,0,0,8,6,5,6,0,115,20,0.0,0.5387281999999999,5,0,1,0,0.07056451612903226
2478,8844,0,0,8,6,6,5,0,115,9,0.0,0.6116775,4,0,0,1,0.06541218637992832
1246,8845,0,0,8,6,1,0,0,62,19,0.0,0.840774,6,0,1,0,0.040286481647269466
1247,8846,0,0,8,6,0,1,0,62,13,0.0,0.7220116999999999,5,0,0,1,0.051477170993733216
1248,8847,0,0,8,6,1,0,0,75,72,0.0,0.65086305,13,0,1,0,0.06803939122649955
1249,8848,0,0,8,6,0,1,0,75,65,1.0,0.28872824,12,0,0,1,0.0756490599820949
2479,8849,0,0,8,6,6,0,0,18,143,0.0,0.8464360000000001,2,0,1,0,0.06630824372759858
2480,8850,0,0,8,6,0,6,0,18,135,0.0,0.71598166,1,0,0,1,0.03920250896057348
2481,8851,0,0,8,6,6,0,0,24,11,0.0,0.91044164,5,0,1,0,0.07056451612903226
2482,8852,0,0,8,6,0,6,0,24,0,0.0,0.56169116,4,0,0,1,0.06541218637992832
2483,8853,0,0,8,6,0,6,0,37,93,1.0,0.40159768,12,0,1,0,0.07997311827956989
2484,8854,0,0,8,6,6,0,0,37,83,1.0,0.33629334,11,0,0,1,0.07280465949820789
1250,8855,0,0,8,6,0,1,0,63,29,0.0,0.7870718000000001,7,0,1,0,0.06042972247090421
1251,8856,0,0,8,6,1,0,0,63,23,1.0,0.4829778,7,0,0,1,0.06042972247090421
1034,8857,0,0,8,6,0,1,0,40,75,0.0,0.7754168,14,0,1,0,0.06397134083930399
1035,8858,0,0,8,6,1,0,0,40,69,1.0,0.2446785,13,0,0,1,0.07881269191402251
2485,8859,0,0,8,6,0,6,0,19,160,1.0,0.42940122,3,0,1,0,0.06025985663082437
2486,8860,0,0,8,6,6,0,0,19,150,1.0,0.47175926,2,0,0,1,0.06630824372759858
2487,8861,0,0,8,6,0,6,0,25,29,1.0,0.48860519999999996,6,0,1,0,0.058915770609319
2488,8862,0,0,8,6,6,0,0,25,17,1.0,0.4551133,5,0,0,1,0.07056451612903226
2489,8863,0,0,8,6,6,0,0,38,87,0.0,0.7301701999999999,12,0,1,0,0.07997311827956989
2490,8864,0,0,8,6,0,6,0,38,76,0.0,0.6929571,11,0,0,1,0.07280465949820789
2491,8865,0,0,8,6,6,5,0,116,90,0.0,0.6298511999999999,12,0,1,0,0.07997311827956989
2492,8866,0,0,8,6,5,6,0,116,79,1.0,0.37975782,11,0,0,1,0.07280465949820789
2493,8867,0,0,8,6,5,6,0,117,154,1.0,0.3638535,3,0,1,0,0.06025985663082437
2494,8868,0,0,8,6,6,5,0,117,143,0.0,0.61153716,2,0,0,1,0.06630824372759858
1570,8869,0,0,8,6,3,2,0,41,101,0.0,0.54700017,14,0,1,0,0.06708160442600276
1571,8870,0,0,8,6,2,3,0,41,92,0.0,0.5614871,13,0,0,1,0.05532503457814661
1252,8871,0,0,8,6,1,0,0,64,26,0.0,0.81028867,7,0,1,0,0.06042972247090421
1253,8872,0,0,8,6,0,1,0,64,20,0.0,0.6969739,6,0,0,1,0.040286481647269466
1254,8873,0,0,8,6,0,1,0,76,84,0.0,0.626253,14,0,1,0,0.05774395702775291
1255,8874,0,0,8,6,1,0,0,76,78,1.0,0.34127492,14,0,0,1,0.05774395702775291
1036,8875,0,0,8,6,1,0,0,41,80,0.0,0.67703545,15,0,1,0,0.04912998976458546
1037,8876,0,0,8,6,0,1,0,41,71,1.0,0.24906307,13,0,0,1,0.07881269191402251
2495,8877,0,0,8,6,6,0,0,20,153,0.0,0.85422575,3,0,1,0,0.06025985663082437
2496,8878,0,0,8,6,0,6,0,20,142,0.0,0.56169116,2,0,0,1,0.06630824372759858
2497,8879,0,0,8,6,6,0,0,26,22,0.0,0.87903297,6,0,1,0,0.058915770609319
2498,8880,0,0,8,6,0,6,0,26,10,0.0,0.5450480999999999,5,0,0,1,0.07056451612903226
2499,8881,0,0,8,6,0,6,0,39,104,1.0,0.39126068,13,0,1,0,0.07235663082437276
2500,8882,0,0,8,6,6,0,0,39,93,1.0,0.33241385,12,0,0,1,0.07997311827956989
1256,8883,0,0,8,6,1,0,0,77,81,0.0,0.6580031,14,0,1,0,0.05774395702775291
1257,8884,0,0,8,6,0,1,0,77,73,1.0,0.35581517,13,0,0,1,0.06803939122649955
2501,8885,0,0,8,6,0,6,0,27,39,1.0,0.462179,7,0,1,0,0.07146057347670251
2502,8886,0,0,8,6,6,0,0,40,97,0.0,0.7152805999999999,13,0,1,0,0.07235663082437276
2503,8887,0,0,8,6,0,6,0,40,86,0.0,0.6764934,12,0,0,1,0.07997311827956989
2504,8888,0,0,8,6,6,5,0,118,115,0.0,0.61886865,14,0,1,0,0.06653225806451613
2505,8889,0,0,8,6,5,6,0,118,103,1.0,0.37975782,13,0,0,1,0.07235663082437276
1572,8890,0,0,8,6,6,4,0,30,61,0.0,0.71847904,10,0,1,0,0.06535269709543569
1573,8891,0,0,8,6,4,6,0,30,48,0.0,0.70988774,9,0,0,1,0.08125864453665284
1574,8892,0,0,8,6,0,4,0,62,3,0.0,0.71261895,4,0,1,0,0.04460580912863071
1575,8893,0,0,8,6,4,0,0,74,35,0.0,0.79048353,7,0,0,1,0.053596127247579534
1576,8894,0,0,8,6,0,4,0,99,107,0.0,0.77093333,15,0,1,0,0.03250345781466114
1577,8895,0,0,8,6,4,0,0,99,96,1.0,0.41119552,13,0,0,1,0.05532503457814661
1258,8896,0,0,8,6,2,0,0,7,43,0.0,0.6352671,10,0,1,0,0.06714413607878246
1259,8897,0,0,8,6,0,2,0,7,36,1.0,0.4654898,8,0,0,1,0.0738585496866607
1260,8898,0,0,8,6,0,2,0,8,88,0.0,0.5704378000000001,15,0,1,0,0.05505819158460161
1261,8899,0,0,8,6,1,2,0,25,43,0.0,0.6298661999999999,10,0,1,0,0.06714413607878246
1262,8900,0,0,8,6,2,1,0,25,36,1.0,0.36895209999999995,8,0,0,1,0.0738585496866607
1263,8901,0,0,8,6,4,2,0,51,68,0.0,0.5430234,12,0,1,0,0.0756490599820949
1264,8902,0,0,8,6,2,4,0,51,57,1.0,0.45694137,11,0,0,1,0.08594449418084155
740,8903,0,0,8,6,0,3,0,11,17,0.0,0.849668,7,0,1,0,0.055475504322766565
741,8904,0,0,8,6,3,0,0,11,11,0.0,0.71635485,6,0,0,1,0.04322766570605188
742,8905,0,0,8,6,0,3,0,25,46,0.0,0.87895554,13,0,1,0,0.08645533141210375
743,8906,0,0,8,6,3,0,0,25,40,1.0,0.48005742,12,0,0,1,0.08645533141210375
744,8907,0,0,8,6,3,4,0,40,67,0.0,0.9324184999999999,2,0,1,0,0.07564841498559077
745,8908,0,0,8,6,4,3,0,40,62,0.0,0.71841466,1,0,0,1,0.05403458213256484
1038,8909,0,0,8,6,2,0,0,5,1,0.0,0.8440662,4,0,1,0,0.07727737973387923
1039,8910,0,0,8,6,0,2,0,5,100,0.0,0.7126665,3,0,0,1,0.05783009211873081
1040,8911,0,0,8,6,2,0,0,18,49,0.0,0.84147143,10,0,1,0,0.07267144319344933
1041,8912,0,0,8,6,0,2,0,18,40,0.0,0.50795037,9,0,0,1,0.07318321392016376
1042,8913,0,0,8,6,3,2,0,60,38,0.0,0.66976976,9,0,1,0,0.07318321392016376
1043,8914,0,0,8,6,2,3,0,60,30,1.0,0.3863696,8,0,0,1,0.06704196519959059
896,8915,0,0,8,6,0,2,0,13,26,0.0,0.7530464,8,0,1,0,0.07023809523809524
897,8916,0,0,8,6,2,0,0,13,19,0.0,0.51753396,7,0,0,1,0.07857142857142857
898,8917,0,0,8,6,0,2,0,26,83,0.0,0.56752264,16,0,1,0,0.03571428571428571
899,8918,0,0,8,6,2,0,0,26,79,1.0,0.11908102,15,0,0,1,0.03571428571428571
900,8919,0,0,8,6,1,2,0,39,9,0.0,0.66873753,5,0,1,0,0.0625
901,8920,0,0,8,6,2,1,0,39,2,1.0,0.3971941,4,0,0,1,0.0625
2506,8921,0,0,8,6,7,0,0,74,46,0.0,0.6481401999999999,8,0,1,0,0.06541218637992832
2507,8922,0,0,8,6,0,7,0,74,34,0.0,0.57067776,7,0,0,1,0.07146057347670251
2508,8923,0,0,8,6,7,0,0,92,85,0.0,0.7203318,11,0,1,0,0.07280465949820789
2509,8924,0,0,8,6,0,7,0,92,72,0.0,0.5516993,10,0,0,1,0.08064516129032258
2510,8925,0,0,8,6,7,0,0,106,128,0.0,0.7491962,16,0,1,0,0.013888888888888888
2511,8926,0,0,8,6,0,7,0,106,119,0.0,0.6198096,15,0,0,1,0.04233870967741935
1578,8927,0,0,8,6,4,6,0,31,83,0.0,0.7935147,12,0,1,0,0.06881051175656985
1579,8928,0,0,8,6,6,4,0,31,70,0.0,0.65311897,11,0,0,1,0.08022130013831259
1580,8929,0,0,8,6,4,0,0,62,141,0.0,0.5959806,3,0,0,1,0.07607192254495157
1581,8930,0,0,8,6,4,0,0,75,22,0.0,0.91587794,6,0,1,0,0.0594744121715076
1582,8931,0,0,8,6,0,4,0,75,11,0.0,0.8543853000000001,5,0,0,1,0.07434301521438451
1583,8932,0,0,8,6,4,0,0,87,61,0.0,0.66930234,10,0,1,0,0.06535269709543569
1584,8933,0,0,8,6,0,4,0,87,47,0.0,0.67128646,9,0,0,1,0.08125864453665284
1585,8934,0,0,8,6,4,0,0,100,103,0.0,0.55011797,14,0,1,0,0.06708160442600276
1586,8935,0,0,8,6,0,4,0,100,92,0.0,0.53084123,13,0,0,1,0.05532503457814661
1265,8936,0,0,8,6,2,0,0,8,80,1.0,0.37284398,14,0,0,1,0.05774395702775291
1266,8937,0,0,8,6,2,0,0,9,73,0.0,0.6417688,13,0,1,0,0.06803939122649955
1267,8938,0,0,8,6,0,2,0,9,63,1.0,0.32898587,12,0,0,1,0.0756490599820949
1268,8939,0,0,8,6,2,1,0,26,32,0.0,0.68358445,8,0,1,0,0.0738585496866607
1269,8940,0,0,8,6,1,2,0,26,25,1.0,0.4116276,7,0,0,1,0.06042972247090421
1270,8941,0,0,8,6,1,2,0,43,33,0.0,0.72061706,8,0,1,0,0.0738585496866607
1271,8942,0,0,8,6,2,1,0,43,26,1.0,0.30936676,7,0,0,1,0.06042972247090421
1272,8943,0,0,8,6,2,4,0,52,53,0.0,0.59245,11,0,1,0,0.08594449418084155
1273,8944,0,0,8,6,4,2,0,52,43,1.0,0.22961897,10,0,0,1,0.06714413607878246
746,8945,0,0,8,6,3,0,0,12,13,0.0,0.9080777,7,0,1,0,0.055475504322766565
747,8946,0,0,8,6,0,3,0,12,9,0.0,0.8539286,5,0,0,1,0.06484149855907781
1044,8947,0,0,8,6,0,2,0,6,13,0.0,0.8161824000000001,6,0,1,0,0.08137154554759468
1045,8948,0,0,8,6,2,0,0,6,5,0.0,0.72143203,4,0,0,1,0.07727737973387923
1046,8949,0,0,8,6,0,2,0,19,64,0.0,0.8295529,13,0,1,0,0.07881269191402251
1047,8950,0,0,8,6,2,0,0,19,55,0.0,0.50619066,11,0,0,1,0.06857727737973388
1048,8951,0,0,8,6,0,2,0,34,71,0.0,0.78215885,13,0,1,0,0.07881269191402251
1049,8952,0,0,8,6,2,0,0,34,62,1.0,0.35749948,12,0,0,1,0.06499488229273286
1050,8953,0,0,8,6,2,0,0,35,83,0.0,0.8581898000000001,15,0,1,0,0.04912998976458546
1051,8954,0,0,8,6,0,2,0,35,77,1.0,0.38555455,14,0,0,1,0.06397134083930399
1052,8955,0,0,8,6,2,1,0,46,23,0.0,0.79235,7,0,1,0,0.058341862845445236
1053,8956,0,0,8,6,1,2,0,46,16,0.0,0.56045854,6,0,0,1,0.08137154554759468
1054,8957,0,0,8,6,2,3,0,61,51,0.0,0.582244,11,0,1,0,0.06857727737973388
1055,8958,0,0,8,6,3,2,0,61,42,1.0,0.36379772,10,0,0,1,0.07267144319344933
902,8959,0,0,8,6,0,2,0,27,84,0.0,0.54975677,16,0,1,0,0.03571428571428571
903,8960,0,0,8,6,2,0,0,27,80,1.0,0.12214744,15,0,0,1,0.03571428571428571
904,8961,0,0,8,6,2,1,0,40,19,0.0,0.7354847,7,0,1,0,0.07857142857142857
905,8962,0,0,8,6,1,2,0,40,13,1.0,0.42363495,6,0,0,1,0.0625
906,8963,0,0,8,6,2,4,0,53,13,0.0,0.63345647,6,0,1,0,0.0625
907,8964,0,0,8,6,4,2,0,53,7,1.0,0.48335725,5,0,0,1,0.0625
2512,8965,0,0,8,6,7,0,0,58,13,0.0,0.8020063000000001,5,0,1,0,0.07056451612903226
2513,8966,0,0,8,6,0,7,0,58,1,0.0,0.7346592,4,0,0,1,0.06541218637992832
2514,8967,0,0,8,6,0,7,0,75,61,0.0,0.7255441999999999,9,0,1,0,0.06384408602150538
2515,8968,0,0,8,6,7,0,0,75,48,1.0,0.43962640000000003,8,0,0,1,0.06541218637992832
2516,8969,0,0,8,6,0,7,0,93,99,0.0,0.78833914,13,0,1,0,0.07235663082437276
2517,8970,0,0,8,6,7,0,0,93,87,1.0,0.44771612,12,0,0,1,0.07997311827956989
1587,8971,0,0,8,6,6,4,0,32,112,0.0,0.79887056,15,0,1,0,0.03250345781466114
1588,8972,0,0,8,6,4,6,0,32,103,0.0,0.57415676,14,0,0,1,0.06708160442600276
1589,8973,0,0,8,6,4,0,0,63,140,0.0,0.71081245,3,0,1,0,0.07607192254495157
1590,8974,0,0,8,6,0,4,0,63,131,0.0,0.8063075,1,0,0,1,0.057053941908713685
1591,8975,0,0,8,6,0,4,0,88,81,0.0,0.68485355,12,0,1,0,0.06881051175656985
1592,8976,0,0,8,6,4,0,0,88,67,0.0,0.6075191999999999,10,0,0,1,0.06535269709543569
1593,8977,0,0,8,6,0,4,0,101,110,0.0,0.77093333,15,0,1,0,0.03250345781466114
1594,8978,0,0,8,6,4,0,0,101,101,0.0,0.5272099,14,0,0,1,0.06708160442600276
1274,8979,0,0,8,6,2,0,0,11,0,0.0,0.9008139999999999,4,0,1,0,0.06401074306177261
1275,8980,0,0,8,6,0,2,0,11,113,0.0,0.6992322,2,0,0,1,0.0863921217547001
1276,8981,0,0,8,6,0,2,0,12,8,0.0,0.8925153,4,0,1,0,0.06401074306177261
1277,8982,0,0,8,6,2,0,0,12,123,0.0,0.56945264,3,0,0,1,0.0720680393912265
1278,8983,0,0,8,6,1,2,0,27,55,0.0,0.7217028,11,0,1,0,0.08594449418084155
1279,8984,0,0,8,6,2,1,0,27,47,1.0,0.27410609999999996,10,0,0,1,0.06714413607878246
748,8985,0,0,8,6,3,0,0,0,60,0.0,0.9046719999999999,1,0,1,0,0.05403458213256484
749,8986,0,0,8,6,0,3,0,0,56,0.0,0.6225141,0,0,0,1,0.032420749279538905
750,8987,0,0,8,6,0,3,0,13,18,0.0,0.8844277,8,0,1,0,0.07708933717579251
751,8988,0,0,8,6,3,0,0,13,13,0.0,0.6678420999999999,7,0,0,1,0.055475504322766565
752,8989,0,0,8,6,3,0,0,26,44,0.0,0.86186606,13,0,1,0,0.08645533141210375
753,8990,0,0,8,6,0,3,0,26,39,0.0,0.65691215,12,0,0,1,0.08645533141210375
754,8991,0,0,8,6,4,3,0,41,68,0.0,0.92989725,3,0,1,0,0.08285302593659942
755,8992,0,0,8,6,3,4,0,41,64,0.0,0.7832741999999999,2,0,0,1,0.07564841498559077
1056,8993,0,0,8,6,0,2,0,7,20,0.0,0.8161824000000001,6,0,1,0,0.08137154554759468
1057,8994,0,0,8,6,2,0,0,7,11,0.0,0.73738027,5,0,0,1,0.058853633572159676
1058,8995,0,0,8,6,2,0,0,20,51,0.0,0.85922873,11,0,1,0,0.06857727737973388
1059,8996,0,0,8,6,0,2,0,20,42,1.0,0.31626433,10,0,0,1,0.07267144319344933
1060,8997,0,0,8,6,1,2,0,47,46,0.0,0.70477784,10,0,1,0,0.07267144319344933
1061,8998,0,0,8,6,2,1,0,47,38,1.0,0.40821290000000005,9,0,0,1,0.07318321392016376
1062,8999,0,0,8,6,3,2,0,62,62,0.0,0.59516394,12,0,1,0,0.06499488229273286
1063,9000,0,0,8,6,2,3,0,62,53,1.0,0.34071475,11,0,0,1,0.06857727737973388
908,9001,0,0,8,6,2,0,0,14,30,0.0,0.7416249,8,0,1,0,0.07023809523809524
909,9002,0,0,8,6,0,2,0,14,20,0.0,0.53120565,7,0,0,1,0.07857142857142857
910,9003,0,0,8,6,2,0,0,28,78,0.0,0.5619503,14,0,1,0,0.061309523809523814
911,9004,0,0,8,6,0,2,0,28,68,1.0,0.24234223,13,0,0,1,0.07916666666666666
912,9005,0,0,8,6,1,2,0,41,24,0.0,0.6486109999999999,8,0,1,0,0.07023809523809524
913,9006,0,0,8,6,2,1,0,41,17,1.0,0.42363495,6,0,0,1,0.0625
914,9007,0,0,8,6,4,2,0,54,70,0.0,0.667004,13,0,1,0,0.07916666666666666
915,9008,0,0,8,6,2,4,0,54,64,1.0,0.34436154,13,0,0,1,0.07916666666666666
2518,9009,0,0,8,6,7,6,0,15,110,1.0,0.37410479999999996,14,0,1,0,0.06653225806451613
2519,9010,0,0,8,6,6,7,0,15,98,1.0,0.25239527,13,0,0,1,0.07235663082437276
2520,9011,0,0,8,6,7,0,0,94,90,0.0,0.69686544,12,0,1,0,0.07997311827956989
2521,9012,0,0,8,6,0,7,0,94,78,0.0,0.6364888000000001,11,0,0,1,0.07280465949820789
1595,9013,0,0,8,6,0,4,0,64,8,0.0,0.77116287,5,0,1,0,0.07434301521438451
1596,9014,0,0,8,6,4,0,0,64,146,0.0,0.5959806,3,0,0,1,0.07607192254495157
1597,9015,0,0,8,6,4,0,0,76,27,0.0,0.90004456,7,0,1,0,0.053596127247579534
1598,9016,0,0,8,6,0,4,0,76,17,0.0,0.8469097,5,0,0,1,0.07434301521438451
1599,9017,0,0,8,6,4,0,0,102,113,0.0,0.68789256,16,0,1,0,0.025933609958506226
1600,9018,0,0,8,6,0,4,0,102,105,0.0,0.5741371,14,0,0,1,0.06708160442600276
756,9019,0,0,8,6,3,0,0,14,18,0.0,0.9088572,8,0,1,0,0.07708933717579251
757,9020,0,0,8,6,0,3,0,14,12,0.0,0.68109167,6,0,0,1,0.04322766570605188
758,9021,0,0,8,6,0,3,0,27,51,0.0,0.9025055000000001,14,0,1,0,0.05403458213256484
759,9022,0,0,8,6,3,0,0,27,47,1.0,0.47580814,13,0,0,1,0.08645533141210375
760,9023,0,0,8,6,3,4,0,42,38,0.0,0.8864193000000001,12,0,1,0,0.08645533141210375
761,9024,0,0,8,6,4,3,0,42,33,1.0,0.48733437,11,0,0,1,0.06484149855907781
1064,9025,0,0,8,6,0,2,0,21,81,0.0,0.7112061,15,0,1,0,0.04912998976458546
1065,9026,0,0,8,6,2,0,0,21,72,1.0,0.39366645,14,0,0,1,0.06397134083930399
1066,9027,0,0,8,6,2,1,0,48,39,0.0,0.75174963,9,0,1,0,0.07318321392016376
1067,9028,0,0,8,6,1,2,0,48,31,1.0,0.32343495,8,0,0,1,0.06704196519959059
1068,9029,0,0,8,6,2,4,0,63,16,0.0,0.7874831999999999,6,0,1,0,0.08137154554759468
1069,9030,0,0,8,6,4,2,0,63,8,0.0,0.52617484,5,0,0,1,0.058853633572159676
916,9031,0,0,8,6,0,2,0,15,32,0.0,0.5841012,9,0,1,0,0.06547619047619048
917,9032,0,0,8,6,2,0,0,15,22,0.0,0.53825927,7,0,0,1,0.07857142857142857
918,9033,0,0,8,6,2,1,0,42,28,0.0,0.63504064,8,0,1,0,0.07023809523809524
919,9034,0,0,8,6,1,2,0,42,20,0.0,0.54182494,7,0,0,1,0.07857142857142857
920,9035,0,0,8,6,2,4,0,55,81,0.0,0.5413139,15,0,1,0,0.03571428571428571
